,Model Year,City,count
3101,2021,Ravensdale,12
3102,2021,Raymond,4
3103,2021,Redmond,650
3104,2021,Renton,547
3105,2021,Richland,105
3106,2021,Ridgefield,120
3107,2021,Ritzville,4
3108,2021,Rochester,11
3109,2021,Rockford,1
3110,2021,Ronald,7
3111,2021,Rosalia,1
3112,2021,Rosburg,1
3113,2021,Roslyn,6
3114,2021,Roy,17
3115,2021,Royal City,3
3116,2021,Ruston,5
3117,2021,Salkum,1
3118,2021,Sammamish,529
3119,2021,San Diego,3
3120,2021,Santa Clara,1
3121,2021,Seabeck,11
3122,2021,Seatac,67
3123,2021,Seattle,3597
3124,2021,Seaview,2
3125,2021,Sedro Woolley,12
3126,2021,Sedro-Woolley,25
3127,2021,Sekiu,1
3128,2021,Selah,19
3129,2021,Sequim,68
3130,2021,Shaw Island,2
3131,2021,Shelton,48
3132,2021,Shoreline,228
3133,2021,Silver Creek,1
3134,2021,Silverdale,45
3135,2021,Silverlake,3
3136,2021,Skokie,1
3137,2021,Snohomish,232
3138,2021,Snoqualmie,104
3139,2021,Snoqualmie Pass,7
3140,2021,Snowden,4
3141,2021,Soap Lake,3
3142,2021,South Cle Elum,1
3143,2021,South Hill,73
3144,2021,South Prairie,1
3145,2021,Spanaway,65
3146,2021,Spangle,1
3147,2021,Spokane,358
3148,2021,Spokane Valley,75
3149,2021,Springfield,1
3150,2021,Stafford,2
3151,2021,Stanwood,55
3152,2021,Steilacoom,21
3153,2021,Stevenson,12
3154,2021,Sultan,27
3155,2021,Sumas,2
3156,2021,Sumner,13
3157,2021,Sunnyside,7
3158,2021,Suquamish,5
3159,2021,Surfside,2
3160,2021,Tacoma,490
3161,2021,Tahuya,4
3162,2021,Tekoa,1
3163,2021,Temecula,1
3164,2021,Tenino,10
3165,2021,Thorp,1
3166,2021,Tieton,4
3167,2021,Toledo,2
3168,2021,Tonasket,3
3169,2021,Touchet,1
3170,2021,Trout Lake,3
3171,2021,Tukwila,41
3172,2021,Tumtum,1
3173,2021,Tumwater,66
3174,2021,Twisp,8
3175,2021,Underwood,6
3176,2021,Union,4
3177,2021,Union Gap,3
3178,2021,University Place,86
3179,2021,Upper Marlboro,1
3180,2021,Vacaville,1
3181,2021,Vader,2
3182,2021,Vancouver,793
3183,2021,Vashon,61
3184,2021,Vaughn,2
3185,2021,Ventura,1
3186,2021,Veradale,5
3187,2021,Walla Walla,53
3188,2021,Wapato,5
3189,2021,Washougal,78
3190,2021,Waterford,1
3191,2021,Watertown,1
3192,2021,Wenatchee,52
3193,2021,West Richland,27
3194,2021,Westport,3
3195,2021,White Salmon,20
3196,2021,Winlock,10
3197,2021,Winter Park,1
3198,2021,Winthrop,17
3199,2021,Woodinville,269
3200,2021,Woodland,32
3201,2021,Woodway,13
3202,2021,Wrch,1
3203,2021,Yacolt,16
3204,2021,Yakima,123
3205,2021,Yarrow Point,10
3206,2021,Yelm,42
3207,2021,Yorktown,1
3208,2021,Zillah,5
3209,2022,Aberdeen,20
3210,2022,Acme,1
3211,2022,Alexandria,1
3212,2022,Algona,3
3213,2022,Allyn,13
3214,2022,Almira,1
3215,2022,Amboy,4
3216,2022,Anacortes,101
3217,2022,Anderson Island,5
3218,2022,Annapolis,1
3219,2022,Ariel,4
3220,2022,Arlington,115
3221,2022,Asotin,3
3222,2022,Auburn,295
3223,2022,Austin,1
3224,2022,Bainbridge Island,273
3225,2022,Ballwin,1
3226,2022,Baring,2
3227,2022,Battle Ground,79
3228,2022,Beaux Arts,11
3229,2022,Beaver,1
3230,2022,Beavercreek,1
3231,2022,Beaverton,1
3232,2022,Belfair,28
3233,2022,Bellevue,1451
3234,2022,Bellingham,454
3235,2022,Benicia,1
3236,2022,Benton City,9
3237,2022,Bingen,2
3238,2022,Black Diamond,63
3239,2022,Blaine,68
3240,2022,Bluffton,1
3241,2022,Boise,1
3242,2022,Bonney Lake,182
3243,2022,Boston,2
3244,2022,Bothell,1023
3245,2022,Bow,13
3246,2022,Bremerton,239
3247,2022,Brewster,1
3248,2022,Bridgeport,1
3249,2022,Brier,41
3250,2022,Brinnon,10
3251,2022,Brush Prairie,51
3252,2022,Buckley,51
3253,2022,Bucoda,1
3254,2022,Burbank,2
3255,2022,Burien,156
3256,2022,Burlington,25
3257,2022,Bz Corner,1
3258,2022,Camano Island,94
3259,2022,Camas,276
3260,2022,Carlton,1
3261,2022,Carnation,68
3262,2022,Carson,3
3263,2022,Cashmere,13
3264,2022,Castle Rock,18
3265,2022,Cathlamet,11
3266,2022,Centralia,26
3267,2022,Charlottesville,1
3268,2022,Chattaroy,13
3269,2022,Chehalis,33
3270,2022,Chelan,30
3271,2022,Chelan Falls,1
3272,2022,Cheney,19
3273,2022,Chesapeake,1
3274,2022,Chewelah,2
3275,2022,Chicago,1
3276,2022,Chimacum,5
3277,2022,Cincinnati,1
3278,2022,Cinebar,3
3279,2022,Clarkston,11
3280,2022,Cle Elum,51
3281,2022,Clinton,38
3282,2022,Clyde Hill,58
3283,2022,Colbert,22
3284,2022,Colfax,4
3285,2022,College Place,7
3286,2022,Colorado Springs,3
3287,2022,Colton,1
3288,2022,Columbus,1
3289,2022,Colville,10
3290,2022,Concrete,7
3291,2022,Connell,3
3292,2022,Converse,1
3293,2022,Copalis Beach,2
3294,2022,Coronado,1
3295,2022,Cosmopolis,3
3296,2022,Cougar,1
3297,2022,Coulee City,5
3298,2022,Coulee Dam,1
3299,2022,Coupeville,27
3300,2022,Covington,105
3301,2022,Culver City,1
3302,2022,Cupertino,1
3303,2022,Curlew,2
3304,2022,Cusick,2
3305,2022,Custer,5
3306,2022,Dallas,1
3307,2022,Dallesport,1
3308,2022,Darrington,3
3309,2022,Davenport,3
3310,2022,Dayton,3
3311,2022,Deer Park,11
3312,2022,Deming,2
3313,2022,Des Moines,80
3314,2022,Dupont,30
3315,2022,Duvall,109
3316,2022,East Wenatchee,37
3317,2022,Easton,4
3318,2022,Eastsound,33
3319,2022,Eatonville,24
3320,2022,Edgewood,52
3321,2022,Edmonds,330
3322,2022,Elk,2
3323,2022,Ellensburg,64
3324,2022,Ellicott City,1
3325,2022,Elma,9
3326,2022,Encinitas,1
3327,2022,Englewood,1
3328,2022,Entiat,6
3329,2022,Enumclaw,56
3330,2022,Ephrata,19
3331,2022,Epping,1
3332,2022,Ethel,1
3333,2022,Evans,2
3334,2022,Everett,413
3335,2022,Everson,12
3336,2022,Fairchild Air Force Base,2
3337,2022,Fall City,46
3338,2022,Federal Way,218
3339,2022,Ferndale,60
3340,2022,Fife,18
3341,2022,Fircrest,23
3342,2022,Folsom,1
3343,2022,Forks,3
3344,2022,Fox Island,34
3345,2022,Freeland,23
3346,2022,Fremont,1
3347,2022,Friday Harbor,52
3348,2022,Germantown,1
3349,2022,Gig Harbor,315
3350,2022,Glacier,3
3351,2022,Gold Bar,16
3352,2022,Goldendale,6
3353,2022,Graham,62
3354,2022,Grand Coulee,1
3355,2022,Grandview,12
3356,2022,Granger,1
3357,2022,Granite Falls,29
3358,2022,Grapeview,12
3359,2022,Greenacres,29
3360,2022,Greenbank,10
3361,2022,Hansville,16
3362,2022,Harrington,2
3363,2022,Harrison,1
3364,2022,Hartline,1
3365,2022,Honolulu,1
3366,2022,Hoodsport,11
3367,2022,Hoquiam,4
3368,2022,Hunts Point,9
3369,2022,Husum,2
3370,2022,Ilwaco,2
3371,2022,Indianola,7
3372,2022,Irvine,1
3373,2022,Issaquah,475
3374,2022,Jacksonville,1
3375,2022,Jbsa Ft Sam Houston,1
3376,2022,Joint Base Lewis Mcchord,11
3377,2022,Junction City,1
3378,2022,Kalama,21
3379,2022,Kekaha,1
3380,2022,Kelso,21
3381,2022,Kenmore,170
3382,2022,Kennewick,187
3383,2022,Kent,464
3384,2022,Kettle Falls,4
3385,2022,Kihei,1
3386,2022,Kingston,28
3387,2022,Kirkland,888
3388,2022,Kittitas,1
3389,2022,Knoxville,1
3390,2022,La Center,33
3391,2022,La Conner,17
3392,2022,Lacey,163
3393,2022,Lake Forest Park,98
3394,2022,Lake Stevens,244
3395,2022,Lake Tapps,62
3396,2022,Lakebay,17
3397,2022,Lakewood,113
3398,2022,Langley,36
3399,2022,Las Vegas,1
3400,2022,Leavenworth,44
3401,2022,Lebam,1
3402,2022,Liberty Lake,57
3403,2022,Lilliwaup,2
3404,2022,Lind,1
3405,2022,Lisle,3
3406,2022,Long Beach,4
3407,2022,Longbranch,3
3408,2022,Longview,56
3409,2022,Loon Lake,1
3410,2022,Lopez Island,19
3411,2022,Los Angeles,1
3412,2022,Lummi Island,5
3413,2022,Lyle,5
3414,2022,Lynden,46
3415,2022,Lynnwood,432
3416,2022,Mabton,2
3417,2022,Malaga,4
3418,2022,Manassas,1
3419,2022,Mansfield,1
3420,2022,Manson,18
3421,2022,Maple Falls,6
3422,2022,Maple Valley,255
3423,2022,Marlin,1
3424,2022,Marysville,236
3425,2022,Mattawa,8
3426,2022,Mazama,4
3427,2022,Mccleary,8
3428,2022,Mead,10
3429,2022,Mechanicsburg,1
3430,2022,Medical Lake,10
3431,2022,Medina,48
3432,2022,Memphis,1
3433,2022,Menifee,1
3434,2022,Menlo,2
3435,2022,Mercer Island,383
3436,2022,Mesa,3
3437,2022,Middletown,1
3438,2022,Mill Creek,126
3439,2022,Mill Valley,1
3440,2022,Milton,14
3441,2022,Milwaukee,1
3442,2022,Monroe,149
3443,2022,Montesano,7
3444,2022,Monument,1
3445,2022,Morrisville,1
3446,2022,Morton,2
3447,2022,Moses Lake,55
3448,2022,Mossyrock,8
3449,2022,Mount Vernon,115
3450,2022,Mountain View,1
3451,2022,Mountlake Terrace,88
3452,2022,Moxee,5
3453,2022,Mukilteo,113
3454,2022,Naches,3
3455,2022,Nahcotta,3
3456,2022,Napavine,1
3457,2022,Naselle,4
3458,2022,Nashville,1
3459,2022,Neah Bay,2
3460,2022,New York,1
3461,2022,Newcastle,162
3462,2022,Newman Lake,10
3463,2022,Newport,5
3464,2022,Niceville,1
3465,2022,Nine Mile Falls,25
3466,2022,Nordland,8
3467,2022,Normandy Park,41
3468,2022,North Bend,134
3469,2022,North Cove,1
3470,2022,North Dartmouth,1
3471,2022,Oak Harbor,82
3472,2022,Oakville,3
3473,2022,Ocean Park,8
3474,2022,Ocean Shores,19
3475,2022,Odessa,3
3476,2022,Olalla,15
3477,2022,Olga,3
3478,2022,Olympia,628
3479,2022,Omak,4
3480,2022,Orcas,1
3481,2022,Orlando,1
3482,2022,Orondo,11
3483,2022,Oroville,2
3484,2022,Orting,18
3485,2022,Othello,11
3486,2022,Otis Orchards,7
3487,2022,Outlook,3
3488,2022,Pacific,18
3489,2022,Pacific Beach,1
3490,2022,Pacific Grove,1
3491,2022,Packwood,5
3492,2022,Palisades,1
3493,2022,Palouse,2
3494,2022,Parkland,17
3495,2022,Pasco,132
3496,2022,Pateros,2
3497,2022,Peshastin,2
3498,2022,Pike Road,1
3499,2022,Point Roberts,8
3500,2022,Port Angeles,52
3501,2022,Port Hadlock,8
3502,2022,Port Ludlow,20
3503,2022,Port Orchard,173
3504,2022,Port Townsend,92
3505,2022,Portland,3
3506,2022,Poulsbo,139
3507,2022,Pouslbo,3
3508,2022,Prattville,1
3509,2022,Preston,6
3510,2022,Prosser,13
3511,2022,Pullman,40
3512,2022,Puyallup,196
3513,2022,Quilcene,3
3514,2022,Quinault,1
3515,2022,Quincy,23
3516,2022,Rainier,11
3517,2022,Ravensdale,16
3518,2022,Raymond,3
3519,2022,Reardan,1
3520,2022,Redmond,1060
3521,2022,Renton,720
3522,2022,Rice,2
3523,2022,Richland,163
3524,2022,Ridgefield,182
3525,2022,Rineyville,1
3526,2022,Rio Rico,1
3527,2022,Ritzville,4
3528,2022,Riverside,1
3529,2022,Rochester,27
3530,2022,Rock Island,2
3531,2022,Rockford,1
3532,2022,Ronald,6
3533,2022,Roosevelt,1
3534,2022,Rosalia,6
3535,2022,Roseville,1
3536,2022,Roslyn,6
3537,2022,Roy,22
3538,2022,Royal City,2
3539,2022,Ruston,4
3540,2022,Sacramento,1
3541,2022,Saginaw,1
3542,2022,Salem,1
3543,2022,Salkum,3
3544,2022,Sammamish,905
3545,2022,San Antonio,1
3546,2022,San Carlos,1
3547,2022,San Diego,1
3548,2022,San Jose,3
3549,2022,San Rafael,1
3550,2022,Seabeck,16
3551,2022,Seaside,1
3552,2022,Seatac,271
3553,2022,Seattle,4640
3554,2022,Seaview,1
3555,2022,Sedro Woolley,11
3556,2022,Sedro-Woolley,24
3557,2022,Selah,14
3558,2022,Sequim,97
3559,2022,Shaw Island,2
3560,2022,Shelton,72
3561,2022,Shoreline,318
3562,2022,Silver Creek,2
3563,2022,Silverdale,63
3564,2022,Silverlake,6
3565,2022,Skamokawa,2
3566,2022,Skykomish,2
3567,2022,Snohomish,351
3568,2022,Snoqualmie,161
3569,2022,Snoqualmie Pass,5
3570,2022,Snowden,2
3571,2022,Soap Lake,7
3572,2022,South Bend,2
3573,2022,South Cle Elum,1
3574,2022,South Hill,77
3575,2022,Spanaway,52
3576,2022,Spangle,1
3577,2022,Spokane,504
3578,2022,Spokane Valley,117
3579,2022,St John,1
3580,2022,Stanwood,88
3581,2022,Steilacoom,20
3582,2022,Stevenson,7
3583,2022,Stratford,1
3584,2022,Sultan,25
3585,2022,Sumas,1
3586,2022,Sumner,63
3587,2022,Sunnyside,17
3588,2022,Suquamish,11
3589,2022,Surfside,4
3590,2022,Tacoma,570
3591,2022,Taholah,1
3592,2022,Tahuya,7
3593,2022,Tampa,1
3594,2022,Taylor,1
3595,2022,Tempe,1
3596,2022,Tenino,14
3597,2022,Thorp,2
3598,2022,Tieton,3
3599,2022,Tokeland,2
3600,2022,Toledo,7
3601,2022,Tonasket,2
3602,2022,Toppenish,2
3603,2022,Torrance,1
3604,2022,Toutle,2
3605,2022,Travis Afb,1
3606,2022,Trout Lake,2
3607,2022,Tukwila,181
3608,2022,Tumwater,112
3609,2022,Twisp,8
3610,2022,Underwood,8
3611,2022,Union,15
3612,2022,Union Gap,5
3613,2022,Uniontown,1
3614,2022,University Place,114
3615,2022,Upper Marlboro,1
3616,2022,Vader,2
3617,2022,Valley,3
3618,2022,Valleyford,4
3619,2022,Vancouver,1063
3620,2022,Vantage,1
3621,2022,Vashon,84
3622,2022,Vaughn,3
3623,2022,Veradale,11
3624,2022,Vienna,2
3625,2022,Virginia Beach,2
3626,2022,Wahkiacus,1
3627,2022,Waitsburg,2
3628,2022,Walla Walla,68
3629,2022,Wapato,4
3630,2022,Warden,3
3631,2022,Warner Robins,1
3632,2022,Washougal,106
3633,2022,Wenatchee,65
3634,2022,West Point,2
3635,2022,West Richland,40
3636,2022,Westport,4
3637,2022,White Salmon,31
3638,2022,Wilbur,2
3639,2022,Williamsburg,1
3640,2022,Windsor,1
3641,2022,Winlock,13
3642,2022,Winthrop,19
3643,2022,Wishram,1
3644,2022,Woodbine,1
3645,2022,Woodinville,400
3646,2022,Woodland,28
3647,2022,Woodway,14
3648,2022,Worley,1
3649,2022,Yacolt,6
3650,2022,Yakima,149
3651,2022,Yarrow Point,20
3652,2022,Yelm,60
3653,2022,Zillah,8
3654,2023,Aberdeen,50
3655,2023,Acme,2
3656,2023,Addy,2
3657,2023,Airway Heights,7
3658,2023,Alameda,2
3659,2023,Alexandria,3
3660,2023,Algona,6
3661,2023,Aliso Viejo,1
3662,2023,Allyn,24
3663,2023,Amanda Park,1
3664,2023,Amboy,13
3665,2023,Anacortes,211
3666,2023,Anderson Island,13
3667,2023,Appleton,1
3668,2023,Ariel,7
3669,2023,Arlington,184
3670,2023,Artondale,1
3671,2023,Ashford,8
3672,2023,Asotin,2
3673,2023,Auburn,648
3674,2023,Austin,1
3675,2023,Bainbridge Island,471
3676,2023,Battle Ground,212
3677,2023,Bay Point,1
3678,2023,Beale Afb,1
3679,2023,Beaux Arts,13
3680,2023,Beavercreek,1
3681,2023,Belfair,55
3682,2023,Bellevue,3124
3683,2023,Bellingham,856
3684,2023,Benton City,22
3685,2023,Bethesda,1
3686,2023,Black Diamond,143
3687,2023,Blaine,124
3688,2023,Boise,1
3689,2023,Bonney Lake,367
3690,2023,Bothell,2402
3691,2023,Bow,28
3692,2023,Bremerton,452
3693,2023,Brentwood,1
3694,2023,Brewster,5
3695,2023,Bridgeport,3
3696,2023,Bridgeport Bar,2
3697,2023,Brier,79
3698,2023,Brinnon,10
3699,2023,Brooklyn,1
3700,2023,Brush Prairie,100
3701,2023,Buckley,84
3702,2023,Burbank,3
3703,2023,Burien,274
3704,2023,Burke,1
3705,2023,Burlington,45
3706,2023,Bz Corner,2
3707,2023,Camano Island,136
3708,2023,Camas,570
3709,2023,Cambridge,1
3710,2023,Carbonado,3
3711,2023,Carlton,1
3712,2023,Carnation,111
3713,2023,Carson,6
3714,2023,Carthage,1
3715,2023,Cashmere,22
3716,2023,Castle Rock,34
3717,2023,Cathlamet,9
3718,2023,Centerville,1
3719,2023,Centralia,92
3720,2023,Chattaroy,8
3721,2023,Chehalis,64
3722,2023,Chelan,57
3723,2023,Cheney,52
3724,2023,Chewelah,8
3725,2023,Cheyenne,2
3726,2023,Chimacum,6
3727,2023,Chinook,2
3728,2023,Cincinnati,1
3729,2023,Clarkston,23
3730,2023,Clayton,2
3731,2023,Cle Elum,78
3732,2023,Clearlake,1
3733,2023,Clinton,64
3734,2023,Clyde Hill,95
3735,2023,Colbert,35
3736,2023,Colfax,9
3737,2023,College Place,19
3738,2023,Colorado Springs,5
3739,2023,Colton,1
3740,2023,Colville,19
3741,2023,Conconully,1
3742,2023,Concrete,3
3743,2023,Connell,3
3744,2023,Converse,1
3745,2023,Copalis Beach,2
3746,2023,Coral Gables,1
3747,2023,Coronado,1
3748,2023,Corpus Christi,1
3749,2023,Cosmopolis,6
3750,2023,Coulee City,3
3751,2023,Coulee Dam,3
3752,2023,Coupeville,81
3753,2023,Covington,213
3754,2023,Cowiche,3
3755,2023,Creston,1
3756,2023,Crofton,1
3757,2023,Cumming,1
3758,2023,Cupertino,1
3759,2023,Curlew,3
3760,2023,Curtis,5
3761,2023,Cusick,4
3762,2023,Custer,7
3763,2023,Dallesport,2
3764,2023,Darrington,1
3765,2023,Davenport,5
3766,2023,Dayton,7
3767,2023,Deer Meadows,1
3768,2023,Deer Park,24
3769,2023,Deming,18
3770,2023,Des Moines,156
3771,2023,Dryden,1
3772,2023,Dublin,2
3773,2023,Dupont,64
3774,2023,Duvall,212
3775,2023,East Wenatchee,96
3776,2023,Easton,8
3777,2023,Eastsound,49
3778,2023,Eatonville,29
3779,2023,Edgewood,104
3780,2023,Edmonds,586
3781,2023,Egg Harbor Township,1
3782,2023,El Monte,1
3783,2023,El Paso,2
3784,2023,Elbe,3
3785,2023,Electric City,2
3786,2023,Elk,8
3787,2023,Ellensburg,97
3788,2023,Elma,18
3789,2023,Elmer City,1
3790,2023,Endicott,1
3791,2023,Englewood,1
3792,2023,Enid,1
3793,2023,Entiat,4
3794,2023,Enumclaw,101
3795,2023,Ephrata,26
3796,2023,Ethel,3
3797,2023,Evans,2
3798,2023,Everett,951
3799,2023,Everson,21
3800,2023,Fairchild Air Force Base,4
3801,2023,Fairfield,1
3802,2023,Fall City,54
3803,2023,Fallon,1
3804,2023,Fayetteville,1
3805,2023,Federal Way,509
3806,2023,Ferndale,112
3807,2023,Fife,40
3808,2023,Fircrest,47
3809,2023,Ford,1
3810,2023,Forks,5
3811,2023,Fort Belvoir,1
3812,2023,Fort Irwin,2
3813,2023,Fort Lee,1
3814,2023,Fort Riley,1
3815,2023,Fort Washington,1
3816,2023,Fox Island,59
3817,2023,Frederick,1
3818,2023,Freeland,49
3819,2023,Friday Harbor,81
3820,2023,Garfield,1
3821,2023,Geneva,1
3822,2023,Gifford,1
3823,2023,Gig Harbor,681
3824,2023,Glacier,12
3825,2023,Glenoma,4
3826,2023,Gold Bar,17
3827,2023,Goldendale,11
3828,2023,Graham,111
3829,2023,Grand Coulee,4
3830,2023,Grandview,8
3831,2023,Granger,2
3832,2023,Granite Falls,44
3833,2023,Grapeview,19
3834,2023,Grayland,3
3835,2023,Greenacres,55
3836,2023,Greenbank,29
3837,2023,Hamilton,1
3838,2023,Hanahan,1
3839,2023,Hanford,2
3840,2023,Hanover,1
3841,2023,Hanscom Afb,1
3842,2023,Hansville,24
3843,2023,Henrico,1
3844,2023,Hialeah,1
3845,2023,Holloman Air Force Base,1
3846,2023,Holly Springs,1
3847,2023,Hoodsport,18
3848,2023,Hoquiam,19
3849,2023,Hunters,2
3850,2023,Hunts Point,16
3851,2023,Husum,5
3852,2023,Ilwaco,7
3853,2023,Index,2
3854,2023,Indianola,16
3855,2023,Issaquah,999
3856,2023,Jacksonville,2
3857,2023,Jbsa Ft Sam Houston,1
3858,2023,Jbsa Lackland,1
3859,2023,Joint Base Lewis Mcchord,40
3860,2023,Kalama,42
3861,2023,Kelso,67
3862,2023,Kenmore,355
3863,2023,Kennewick,247
3864,2023,Kent,1102
3865,2023,Kettle Falls,13
3866,2023,Keyport,2
3867,2023,Killeen,1
3868,2023,Kingston,85
3869,2023,Kirkland,1772
3870,2023,Kissimmee,1
3871,2023,Kittitas,2
3872,2023,Knoxville,4
3873,2023,La Center,56
3874,2023,La Conner,26
3875,2023,Lacey,359
3876,2023,Lacrosse,1
3877,2023,Ladera Ranch,1
3878,2023,Lake Forest Park,211
3879,2023,Lake Stevens,546
3880,2023,Lake Tapps,107
3881,2023,Lakebay,24
3882,2023,Lakeside,1
3883,2023,Lakeview,1
3884,2023,Lakewood,258
3885,2023,Langley,67
3886,2023,Las Vegas,2
3887,2023,Leavenworth,91
3888,2023,Lebam,1
3889,2023,Leonardtown,1
3890,2023,Lexington Park,1
3891,2023,Liberty Lake,91
3892,2023,Libertyville,1
3893,2023,Lilliwaup,2
3894,2023,Lincoln,1
3895,2023,Lind,1
3896,2023,Long Beach,13
3897,2023,Longbranch,3
3898,2023,Longview,100
3899,2023,Loon Lake,7
3900,2023,Lopez Island,32
3901,2023,Los Angeles,3
3902,2023,Lummi Island,16
3903,2023,Lyle,6
3904,2023,Lynden,76
3905,2023,Lynnwood,1069
3906,2023,Mabton,3
3907,2023,Malaga,6
3908,2023,Malden,1
3909,2023,Mansfield,2
3910,2023,Manson,25
3911,2023,Maple Falls,8
3912,2023,Maple Valley,700
3913,2023,Marina,1
3914,2023,Martha Lake,1
3915,2023,Martinez,1
3916,2023,Marysville,506
3917,2023,Mattawa,6
3918,2023,Mazama,8
3919,2023,McCleary,1
3920,2023,Mccleary,9
3921,2023,Mead,16
3922,2023,Medical Lake,19
3923,2023,Medina,95
3924,2023,Melbourne,1
3925,2023,Menlo,4
3926,2023,Mercer Island,706
3927,2023,Methow,3
3928,2023,Mica,2
3929,2023,Midway City,1
3930,2023,Mill Creek,275
3931,2023,Mill Valley,1
3932,2023,Milton,32
3933,2023,Mineral,5
3934,2023,Monroe,297
3935,2023,Montesano,28
3936,2023,Morgan Hill,1
3937,2023,Morton,5
3938,2023,Moses Lake,98
3939,2023,Mossyrock,6
3940,2023,Mount Vernon,217
3941,2023,Mountlake Terrace,175
3942,2023,Moxee,7
3943,2023,Mukilteo,303
3944,2023,Murdock,4
3945,2023,Naches,7
3946,2023,Nahcotta,1
3947,2023,Napavine,2
3948,2023,Naselle,3
3949,2023,National City,2
3950,2023,Neah Bay,2
3951,2023,Newcastle,329
3952,2023,Newman Lake,14
3953,2023,Newport,13
3954,2023,Nine Mile Falls,27
3955,2023,Nooksack,4
3956,2023,Nordland,7
3957,2023,Normandy Park,69
3958,2023,North Bend,274
3959,2023,North Bonneville,5
3960,2023,North Chesterfield,1
3961,2023,North Cove,6
3962,2023,North Las Vegas,1
3963,2023,Northport,1
3964,2023,Oak Harbor,139
3965,2023,Oakesdale,2
3966,2023,Oakville,6
3967,2023,Ocean Park,8
3968,2023,Ocean Shores,49
3969,2023,Odessa,1
3970,2023,Okanogan,3
3971,2023,Olalla,48
3972,2023,Olga,6
3973,2023,Olivehurst,1
3974,2023,Olympia,1427
3975,2023,Omaha,1
3976,2023,Omak,7
3977,2023,Onalaska,9
3978,2023,Orcas,1
3979,2023,Orcas Is,3
3980,2023,Orlando,1
3981,2023,Orondo,16
3982,2023,Oroville,8
3983,2023,Orting,62
3984,2023,Othello,15
3985,2023,Otis Orchards,13
3986,2023,Outlook,3
3987,2023,Oysterville,2
3988,2023,Pacific,22
3989,2023,Pacific Beach,6
3990,2023,Pacifica,1
3991,2023,Packwood,15
3992,2023,Palm Springs,1
3993,2023,Palouse,9
3994,2023,Parkland,34
3995,2023,Pasc,1
3996,2023,Pasco,164
3997,2023,Pateros,2
3998,2023,Paterson,1
3999,2023,Pensacola,1
4000,2023,Peoria,1
4001,2023,Peshastin,5
4002,2023,Phoenix,1
4003,2023,Pittsburgh,1
4004,2023,Point Roberts,16
4005,2023,Port Angeles,141
4006,2023,Port Hadlock,16
4007,2023,Port Hueneme,1
4008,2023,Port Ludlow,67
4009,2023,Port Orchard,401
4010,2023,Port Townsend,158
4011,2023,Portland,1
4012,2023,Post Falls,1
4013,2023,Poulsbo,199
4014,2023,Prattville,1
4015,2023,Preston,7
4016,2023,Pros,1
4017,2023,Prosser,30
4018,2023,Pullman,85
4019,2023,Puyallup,435
4020,2023,Quilcene,9
4021,2023,Quinault,1
4022,2023,Quincy,35
4023,2023,Raeford,1
4024,2023,Rainier,16
4025,2023,Ravensdale,28
4026,2023,Raymond,7
4027,2023,Reardan,4
4028,2023,Redmond,2330
4029,2023,Redwood City,1
4030,2023,Renton,1785
4031,2023,Republic,2
4032,2023,Rice,2
4033,2023,Rich,1
4034,2023,Richland,331
4035,2023,Ridgefield,338
4036,2023,Ritzville,5
4037,2023,Riverside,1
4038,2023,Rochester,33
4039,2023,Rock Island,5
4040,2023,Rockford,1
4041,2023,Ronald,16
4042,2023,Roslyn,6
4043,2023,Roy,45
4044,2023,Royal City,11
4045,2023,Ruston,9
4046,2023,Ryderwood,1
4047,2023,Saint Marys,1
4048,2023,Saint Robert,1
4049,2023,Salkum,1
4050,2023,Salt Lake City,2
4051,2023,Sammamish,1966
4052,2023,San Antonio,1
4053,2023,San Diego,4
4054,2023,Sanford,1
4055,2023,Santa Clara,1
4056,2023,Saratoga Springs,1
4057,2023,Scottsdale,1
4058,2023,Seabeck,26
4059,2023,Seatac,424
4060,2023,Seattle,8900
4061,2023,Seaview,3
4062,2023,Sedro Woolley,15
4063,2023,Sedro-Woolley,56
4064,2023,Selah,23
4065,2023,Sequim,183
4066,2023,Seven Bays,1
4067,2023,Shaw Island,2
4068,2023,Shelton,127
4069,2023,Shoreline,618
4070,2023,Silver Creek,2
4071,2023,Silver Lake,1
4072,2023,Silverdale,130
4073,2023,Silverlake,7
4074,2023,Skamokawa,2
4075,2023,Smith Creek,1
4076,2023,Snohomish,728
4077,2023,Snoqualmie,344
4078,2023,Snoqualmie Pass,12
4079,2023,Snowden,6
4080,2023,Soap Lake,5
4081,2023,Somerville,1
4082,2023,South Bend,1
4083,2023,South Cle Elum,2
4084,2023,South Hill,171
4085,2023,South Prairie,1
4086,2023,Spanaway,128
4087,2023,Spangle,4
4088,2023,Sparks,1
4089,2023,Spokane,845
4090,2023,Spokane Valley,192
4091,2023,Sprague,1
4092,2023,Springfield,6
4093,2023,Stanwood,137
4094,2023,Startup,1
4095,2023,Steilacoom,39
4096,2023,Stevenson,9
4097,2023,Sultan,91
4098,2023,Sumas,2
4099,2023,Sumner,89
4100,2023,Sunnyside,19
4101,2023,Sunnyvale,2
4102,2023,Suquamish,14
4103,2023,Surfside,11
4104,2023,Tacoma,1164
4105,2023,Taholah,2
4106,2023,Tahuya,12
4107,2023,Tampa,1
4108,2023,Tenino,21
4109,2023,Thorp,3
4110,2023,Tieton,2
4111,2023,Tokeland,1
4112,2023,Toledo,11
